item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,merchant-shipping-group,status,Minimum order quantity,Sell remainder
Spigen Air Skin Hybrid MagFit Hülle Kompatibel mit iPhone 14 Pro -Weiß,,0823AMLS8YG,amzn.gr.ACS05936PAN-ErVfgztLUgEuzGt4H-LN,22.49,,23/08/2023 16:07:56 MEST,,y,1,,,1.0,,,,B0BN4ZV4Y4,,,,,,B0BN4ZV4Y4,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Air Skin Hybrid MagFit Hülle Kompatibel mit iPhone 14 Pro -Weiß,,0930AGNY9S4,amzn.gr.ACS05936PAN-hUa-DzioTIYOhoWNf-GD,19.99,,30/09/2023 08:29:52 MEST,,y,1,,,3.0,,,,B0BN4ZV4Y4,,,,,,B0BN4ZV4Y4,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Air Skin Hybrid MagFit Hülle Kompatibel mit iPhone 14 Pro -Weiß,,0816A2JS32J,amzn.gr.ACS05936PAN-mF3J515_NbwxT6uEJ-VG,21.24,,16/08/2023 10:55:59 MEST,,y,1,,,2.0,,,,B0BN4ZV4Y4,,,,,,B0BN4ZV4Y4,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Air Skin Hybrid MagFit Hülle Kompatibel mit iPhone 14 Pro -Weiß,,1011AB2P7DJ,amzn.gr.ACS05936PAN-tAlSWCgK4TLSvB6xj-LN,22.49,,12/10/2023 01:39:25 MEST,,y,1,,,1.0,,,,B0BN4ZV4Y4,,,,,,B0BN4ZV4Y4,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle kompatibel mit Samsung Galaxy A14 4G / LTE - Crystal Clear,,0701AK6LZSR,amzn.gr.ACS05975PAN-ND7JUwmmwUrXQnAWq-LN,15.29,,01/07/2023 03:40:44 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0BNKNH1H6,,,,,,B0BNKNH1H6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle kompatibel mit Samsung Galaxy A14 4G / LTE - Crystal Clear,,0925A3T5H5K,amzn.gr.ACS05975PAN-pdF4-fKOMcV2eBvNK-VG,14.44,,25/09/2023 15:25:43 MEST,,y,1,,,2.0,,,,B0BNKNH1H6,,,,,,B0BNKNH1H6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy A14 4G LTE -Schwarz,,0304FV4DNX4,amzn.gr.ACS05976PAN--nZuqmUnMR-LPNgSd-VG,17.84,,04/03/2025 14:36:14 MET,,y,1,,,2.0,,,,B0BNKM58C1,,,,,,B0BNKM58C1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy A14 4G LTE -Schwarz,,0229BS35JBX,amzn.gr.ACS05976PAN-Testd5i48nusWEqbv-GD,19.99,,29/02/2024 03:38:59 MET,,y,1,,,3.0,,,,B0BNKM58C1,,,,,,B0BNKM58C1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy A14 4G LTE -Schwarz,,0115B29CDZC,amzn.gr.ACS05976PAN-a3U0YEtbZPAQd4aSv-LN,22.49,,15/01/2024 10:15:59 MET,,y,1,,,1.0,,,,B0BNKM58C1,,,,,,B0BNKM58C1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy A14 4G LTE -Schwarz,,0704ARCM5ZG,amzn.gr.ACS05976PAN-dS-yY1MDBj6uTNvuy-VG,17.84,,04/07/2023 02:06:54 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B0BNKM58C1,,,,,,B0BNKM58C1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - White",,0410BTZTZ5U,amzn.gr.ACS06013PAN-6nQ7Kp_BZXyhZwTgS-VG,15.29,,10/04/2024 08:26:17 MEST,,y,1,,,2.0,,,,B0BZHWLJSC,,,,,,B0BZHWLJSC,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - White",,0717AUU2EPD,amzn.gr.ACS06013PAN-tR908wXroonQNEEtG-LN,13.76,,17/07/2023 18:55:15 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0BZHWLJSC,,,,,,B0BZHWLJSC,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - White",,0623AZGFHM6,amzn.gr.ACS06013PAN-tR908wXroonQNEEtG-VG,13.0,,23/06/2023 22:02:18 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BZHWLJSC,,,,,,B0BZHWLJSC,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stuck] IPX wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Apricot",,1219AB2HEC0,amzn.gr.ACS06014PAN-PYDmsz-XA8Vk0knAH-LN,16.19,,19/12/2023 19:36:21 MET,,y,1,,,1.0,,,,B0BZHRS8YM,,,,,,B0BZHRS8YM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,0707A306PAE,amzn.gr.ACS06015PAN-L8gCiJiJK6TjlSu_s-LN,13.76,,07/07/2023 22:31:07 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0BZHRS9PT,,,,,,B0BZHRS9PT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,1123AFVDBVG,amzn.gr.ACS06015PAN-U6FnDC3zXP6hEcAyC-VG,15.29,,23/11/2023 16:41:40 MET,,y,1,,,2.0,,,,B0BZHRS9PT,,,,,,B0BZHRS9PT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Aqua Blue",,1004APAJ19A,amzn.gr.ACS06016PAN-NFvt1qleToLaTEGCu-LN,17.09,,04/10/2023 04:36:17 MEST,,y,1,,,1.0,,,,B0BZHTG656,,,,,,B0BZHTG656,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - White",,0829FYMJP8H,amzn.gr.ACS06017PAN-c20teVF15jibGdVfN-LN,17.09,,29/08/2025 15:11:23 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B0BZHVDT7K,,,,,,B0BZHVDT7K,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - White",,0927BW9K2NJ,amzn.gr.ACS06017PAN-hGztNZN7vOyXDpS71-LN,17.09,,27/09/2024 16:46:41 MEST,,y,1,,,1.0,,,,B0BZHVDT7K,,,,,,B0BZHVDT7K,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,1012ACNA34X,amzn.gr.ACS06019PAN-Ijo00Hxc-ov4brwpb-LN,17.09,,12/10/2023 12:53:17 MEST,,y,1,,,1.0,,,,B0BZHVTFBT,,,,,,B0BZHVTFBT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,0808AGJXE8D,amzn.gr.ACS06019PAN-PyAhOaj9ayvrZs_DV-LN,17.09,,08/08/2023 10:12:08 MEST,,y,1,,,1.0,,,,B0BZHVTFBT,,,,,,B0BZHVTFBT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,1109ADIJ4ER,amzn.gr.ACS06019PAN-buPgp76Vqg45Y2sSD-GD,15.19,,09/11/2023 03:26:30 MET,,y,1,,,3.0,,,,B0BZHVTFBT,,,,,,B0BZHVTFBT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen wasserdichte Handyhülle [Aqua Shield] [2 Stick] IPX8 wasserfeste Handytasche Unterwasser Hülle kompatibel mit iPhone 16/15/14/13 Serien, Galaxy S25/S24/S23 und Allen Smartphones - Mint",,0728ANJI394,amzn.gr.ACS06019PAN-tEoprU2Ij0fh03ceb-VG,16.14,,28/07/2023 08:28:51 MEST,,y,1,,,2.0,,,,B0BZHVTFBT,,,,,,B0BZHVTFBT,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Pro Linseabdeckung Kompatibel mit Meta Quest Pro VR Linsenschutz Gaming-Zubehör - Crystal Clear [video game],,0914ABNBTCK,amzn.gr.ACS06029PAN-zEAYoEU2iloqYLvC1-VG,32.29,,14/09/2023 23:52:52 MEST,,y,1,,,2.0,,,,B0BTMVCCYS,,,,,,B0BTMVCCYS,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Silicone Fit Hülle Kompatibel mit Meta Quest Pro VR Controller Griff mit einstellbarem Schlaufe - Schwarz [video game],,1115ATPBRDH,amzn.gr.ACS06030PAN-TJbxigm2oPygqFwTw-VG,25.49,,15/11/2023 09:16:30 MET,,y,1,,,2.0,,,,B0BTMVPCK1,,,,,,B0BTMVPCK1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Silicone Fit Hülle Kompatibel mit Meta Quest Pro VR Controller Griff mit einstellbarem Schlaufe - Schwarz [video game],,0720A3YVIPB,amzn.gr.ACS06030PAN-f2ShYi-2BlxYNvcna-VG,25.49,,20/07/2023 16:27:07 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BTMVPCK1,,,,,,B0BTMVPCK1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Silicone Fit Hülle Kompatibel mit Meta Quest Pro VR Controller Griff mit einstellbarem Schlaufe - Schwarz [video game],,0908AU1T05Z,amzn.gr.ACS06030PAN-pNcS6z33XTkUeVicv-LN,26.99,,08/09/2023 13:46:53 MEST,,y,1,,,1.0,,,,B0BTMVPCK1,,,,,,B0BTMVPCK1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Silicone Fit Hülle Kompatibel mit Meta Quest Pro VR Controller Griff mit einstellbarem Schlaufe - Schwarz [video game],,0913BTTKOWG,amzn.gr.ACS06030PAN-skAQRuWSz74u5am_d-LN,26.99,,13/09/2024 03:35:26 MEST,,y,1,,,1.0,,,,B0BTMVPCK1,,,,,,B0BTMVPCK1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Silicone Fit Hülle Kompatibel mit Meta Quest Pro VR Controller Griff mit einstellbarem Schlaufe - Schwarz [video game],,1003AOV6J2M,amzn.gr.ACS06030PAN-skAQRuWSz74u5am_d-VG,25.49,,03/10/2023 21:57:14 MEST,,y,1,,,2.0,,,,B0BTMVPCK1,,,,,,B0BTMVPCK1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0804A6YUQ0K,amzn.gr.ACS06040PANB-07k5Xb-zdMsCFRzT-VG,29.74,,04/08/2023 13:06:27 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,1120A7FU2LY,amzn.gr.ACS06040PANB-4YjJ8E5VQqcWhG6V-VG,29.74,,20/11/2023 13:03:49 MET,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0920APM5ZS2,amzn.gr.ACS06040PANB-5BjE1u7QjJoQz5pm-VG,29.74,,20/09/2023 07:05:53 MEST,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0213BVTE0FK,amzn.gr.ACS06040PANB-Gn-03Ime4ai0HtyH-GD,27.99,,13/02/2024 19:53:55 MET,,y,1,,,3.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,1013AFGVRQK,amzn.gr.ACS06040PANB-IwEexLv6ApWhWq8P-VG,29.74,,13/10/2023 13:19:22 MEST,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0816A2PYHZO,amzn.gr.ACS06040PANB-J2aL8XGm0zNk4fNC-VG,25.24,,16/08/2023 11:29:43 MEST,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0910FXU4PIX,amzn.gr.ACS06040PANB-dLiwmxSuE6AxBcJU-LN,31.49,,10/09/2025 10:53:37 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0727AMQJMP1,amzn.gr.ACS06040PANB-dLiwmxSuE6AxBcJU-VG,29.74,,27/07/2023 22:23:35 MEST,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0913A85PQBU,amzn.gr.ACS06040PANB-gvJbu86oUL9WyAdn-VG,29.74,,13/09/2023 20:26:41 MEST,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Pro Hülle mit Ständer Entwickelt für Steam Deck LCD (2022) / Steam Deck OLED (2023) - Schwarz,,0113BYZUTJY,amzn.gr.ACS06040PANB-p0hpFy00lfCZjnrd-VG,29.74,,13/01/2024 17:29:06 MET,,y,1,,,2.0,,,,B0BYD5VTNM,,,,,,B0BYD5VTNM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Hülle Kompatibel mit iPad Air 8. M4 (2026) / 7. M3 (2025) / 6. M2 (2024) / 5. (2022) / 4. Generation (2020) 11 Zoll und 10.9 Zoll Case mit abnehmbarem magnetischem Deckel - Grau,,1115BMPGCUO,amzn.gr.ACS06074PAN-ACPfGhOoy5Fk10sAu-VG,31.44,,15/11/2024 16:59:45 MET,,y,1,,,2.0,,,,B0BWGVJ87H,,,,,,B0BWGVJ87H,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Hülle Kompatibel mit iPad Air 8. M4 (2026) / 7. M3 (2025) / 6. M2 (2024) / 5. (2022) / 4. Generation (2020) 11 Zoll und 10.9 Zoll Case mit abnehmbarem magnetischem Deckel - Grau,,0811AOMVQ7F,amzn.gr.ACS06074PAN-pS-gqVpdJq0FjGNhO-VG,31.44,,11/08/2023 02:42:03 MEST,,y,1,,,2.0,,,,B0BWGVJ87H,,,,,,B0BWGVJ87H,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Hülle Kompatibel mit iPad Air 8. M4 (2026) / 7. M3 (2025) / 6. M2 (2024) / 5. (2022) / 4. Generation (2020) 11 Zoll und 10.9 Zoll Case mit abnehmbarem magnetischem Deckel - Grau,,0629AEY6CQK,amzn.gr.ACS06074PAN-yRETTHeNIz7ngZrmt-AC,27.74,,29/06/2023 11:27:13 MEST,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,4.0,,,,B0BWGVJ87H,,,,,,B0BWGVJ87H,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Hülle Kompatibel mit iPad Air 8. M4 (2026) / 7. M3 (2025) / 6. M2 (2024) / 5. (2022) / 4. Generation (2020) 11 Zoll und 10.9 Zoll Case mit abnehmbarem magnetischem Deckel - Grau,,1102AWIUQEU,amzn.gr.ACS06074PAN-yRETTHeNIz7ngZrmt-GD,29.59,,02/11/2023 16:29:21 MET,,y,1,,,3.0,,,,B0BWGVJ87H,,,,,,B0BWGVJ87H,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 11 Zoll Generation 4 2022 | 3 2021 | 2 2020 | 1 2018 Hülle mit abnehmbarem magnetischem Deckel - Grau,,1031AQ6IBTC,amzn.gr.ACS06075PAN-3RQUQN0Yl0CEIYMR_-LN,33.29,,31/10/2023 11:10:17 MET,,y,1,,,1.0,,,,B0BWGPVVF1,,,,,,B0BWGPVVF1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 11 Zoll Generation 4 2022 | 3 2021 | 2 2020 | 1 2018 Hülle mit abnehmbarem magnetischem Deckel - Grau,,0802A0O15UN,amzn.gr.ACS06075PAN-3RQUQN0Yl0CEIYMR_-VG,31.44,,02/08/2023 12:03:36 MEST,,y,1,,,2.0,,,,B0BWGPVVF1,,,,,,B0BWGPVVF1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 11 Zoll Generation 4 2022 | 3 2021 | 2 2020 | 1 2018 Hülle mit abnehmbarem magnetischem Deckel - Grau,,0123BKFTHN4,amzn.gr.ACS06075PAN-953GZ9gQB9eblwr3F-VG,31.44,,23/01/2024 02:01:32 MET,,y,1,,,2.0,,,,B0BWGPVVF1,,,,,,B0BWGPVVF1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 11 Zoll Generation 4 2022 | 3 2021 | 2 2020 | 1 2018 Hülle mit abnehmbarem magnetischem Deckel - Grau,,0713AK2NSF4,amzn.gr.ACS06075PAN-wGuViwIyoWt1Zc68n-VG,31.44,,13/07/2023 19:53:09 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BWGPVVF1,,,,,,B0BWGPVVF1,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 12.9 Zoll 6. Generation (2022) / 5. Generation (2021) Hülle mit abnehmbarem magnetischem Deckel - Grau,,1005AU8NE0D,amzn.gr.ACS06076PAN-21lSlKwbf773zVe_k-LN,33.29,,05/10/2023 16:47:00 MEST,,y,1,,,1.0,,,,B0BWGLQFLM,,,,,,B0BWGLQFLM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 12.9 Zoll 6. Generation (2022) / 5. Generation (2021) Hülle mit abnehmbarem magnetischem Deckel - Grau,,0922AV83HRU,amzn.gr.ACS06076PAN-GsflKTunO9prSs-r1-VG,31.44,,22/09/2023 02:32:24 MEST,,y,1,,,2.0,,,,B0BWGLQFLM,,,,,,B0BWGLQFLM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 12.9 Zoll 6. Generation (2022) / 5. Generation (2021) Hülle mit abnehmbarem magnetischem Deckel - Grau,,0731AUBXK9C,amzn.gr.ACS06076PAN-RG8j1SunDivNvyJcU-VG,31.44,,31/07/2023 10:14:14 MEST,,y,1,,,2.0,,,,B0BWGLQFLM,,,,,,B0BWGLQFLM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 12.9 Zoll 6. Generation (2022) / 5. Generation (2021) Hülle mit abnehmbarem magnetischem Deckel - Grau,,0618AKE2D0V,amzn.gr.ACS06076PAN-SKfjMUvJUCYbG030_-VG,31.44,,18/06/2023 22:03:32 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BWGLQFLM,,,,,,B0BWGLQFLM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen AirSkin Pro Kompatibel mit iPad Pro 12.9 Zoll 6. Generation (2022) / 5. Generation (2021) Hülle mit abnehmbarem magnetischem Deckel - Grau,,0929AEGSQVG,amzn.gr.ACS06076PAN-TbsKkAEO8RsiFpHnj-VG,31.44,,29/09/2023 11:46:36 MEST,,y,1,,,2.0,,,,B0BWGLQFLM,,,,,,B0BWGLQFLM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,1219A8MMCA8,amzn.gr.ACS06077PAN-8GWrs9ZLyt8wNEy7d-VG,16.14,,19/12/2023 02:04:04 MET,,y,1,,,2.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,0611AZ6S3UE,amzn.gr.ACS06077PAN-OMAc-GOa9S3szMMI1-VG,16.14,,11/06/2023 11:26:08 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,0214BXGS4RH,amzn.gr.ACS06077PAN-QpRDlhPFLpq48o031-GD,15.19,,14/02/2024 19:45:12 MET,,y,1,,,3.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,0718BOF1215,amzn.gr.ACS06077PAN-dT1hzgTpTICVKj7Gl-AC,14.24,,18/07/2024 10:00:05 MEST,,y,1,,,4.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,0619AN9ASKO,amzn.gr.ACS06077PAN-s64sa3pcIGz0LRqmF-LN,17.09,,20/06/2023 00:08:31 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Thin Fit Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Abyss Green,,0622AVAGI40,amzn.gr.ACS06077PAN-s64sa3pcIGz0LRqmF-VG,16.14,,22/06/2023 08:01:41 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BT2H9WJN,,,,,,B0BT2H9WJN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Sand Beige,,0807AER8FWA,amzn.gr.ACS06078PAN-2Qh1JRTe6x77kOCyH-VG,14.44,,07/08/2023 16:53:35 MEST,,y,1,,,2.0,,,,B0BT29JP99,,,,,,B0BT29JP99,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle Kompatibel mit Samsung Galaxy S23 Ultra 5G -Sand Beige,,0705AWB91LH,amzn.gr.ACS06078PAN-hYr7HSgHlr9RuhPlf-VG,14.44,,05/07/2023 15:28:26 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B0BT29JP99,,,,,,B0BT29JP99,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
